image,description,comments,state,UUID
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM093S010-45-N.jpg&v=00608,S010.45 : 1.3 mi S of CO-128,North Bound Traffic,CO,CO1001569
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM093S010-45-S.jpg&v=00608,S010.45 : 1.3 mi S of CO-128,South Bound Traffic,CO,CO1001570
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH93EgglestonNorth.jpg&v=00608,CO-128 (LV),Traffic closest to camera is moving North,CO,CO1001571
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH93EgglestonEast.jpg&v=00608,CO-128 (LV),Traffic closest to camera is moving East,CO,CO1001572
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH93EgglestonSouth.jpg&v=00608,CO-128 (LV),Traffic closest to camera is moving North,CO,CO1001573
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH93EgglestonRoadSurface.jpg&v=00608,CO-128 (LV),Road Surface,CO,CO1001574
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM094E008.09-N.jpg&v=00608,Curtis Rd,Traffic in lanes closest to camera moving North,CO,CO1001575
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM094E008.09-E.jpg&v=00608,Curtis Rd,Traffic in lanes closest to camera moving East,CO,CO1001576
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM094E008.09-S.jpg&v=00608,Curtis Rd,Traffic in lanes closest to camera moving South,CO,CO1001577
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM094E008.09-W.jpg&v=00608,Curtis Rd,Traffic in lanes closest to camera moving West,CO,CO1001578
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH109Mile21North.jpg&v=00608,0.6 mi N of CO Rd 76.8 (LV),Traffic furthest from camera is travelling North,CO,CO1001579
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH109Mile21South.jpg&v=00608,0.6 mi N of CO Rd 76.8 (LV),Traffic closest to camera is travelling South,CO,CO1001580
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH109Mile21RoadSurface.jpg&v=00608,0.6 mi N of CO Rd 76.8 (LV),Road Surface,CO,CO1001581
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM112W013.15-N.jpg&v=00608,Center,Traffic closest to camera is travelling North,CO,CO1001582
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM112W013.15-E.jpg&v=00608,Center,Traffic furthest from camera is travelling East,CO,CO1001583
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM112W013.15-S.jpg&v=00608,Center,Traffic furthest from camera is travelling South,CO,CO1001584
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM112W013.15-W.jpg&v=00608,Center,Traffic closest to camera is travelling West,CO,CO1001585
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH114MossEast.jpg&v=00608,19 mi E of US-50 (LV),Traffic closest to camera is moving West,CO,CO1001586
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH114MossWest.jpg&v=00608,19 mi E of US-50 (LV),Traffic closest to camera is moving West,CO,CO1001587
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH114MossRoadSurface.jpg&v=00608,19 mi E of US-50 (LV),Traffic closest to camera is moving West,CO,CO1001588
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH114CochetopaPassEast.jpg&v=00608,Cochetopa Pass Summit (LV),Traffic closest to camera is moving East,CO,CO1001589
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH114CochetopaPassWest.jpg&v=00608,Cochetopa Pass Summit (LV),Traffic closest to camera is moving East,CO,CO1001590
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH114CochetopaPassRoadSurface.jpg&v=00608,Cochetopa Pass Summit (LV),Traffic closest to camera is moving East,CO,CO1001591
https://i.cotrip.org/dimages/camera?imageURL=remote/TOCCCTV114W06150-SAGUACHE-W.jpg&v=00608,Saguache,West,CO,CO1001592
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM115N015-00-N.jpg&v=00608,8th St - Penrose,CO-115 @ Penrose,CO,CO1001593
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM115N015-00-S.jpg&v=00608,8th St - Penrose,CO-115 @ Penrose,CO,CO1001594
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM115S040-35-N.jpg&v=00608,Titus Blvd,Traffic in lanes closest to camera moving South,CO,CO1001595
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM115S040-35-S.jpg&v=00608,Titus Blvd,Traffic in lanes closest to camera moving South,CO,CO1001596
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM115S041-85-N.jpg&v=00608,Nelson Blvd,Traffic in lanes closest to camera moving South,CO,CO1001597
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM115S041-85-S.jpg&v=00608,Nelson Blvd,Traffic in lanes closest to camera moving South,CO,CO1001598
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM115N043-80-N.jpg&v=00608,Academy Blvd Fort Carson,Traffic in lanes closest to camera moving South,CO,CO1001599
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM115N043-80-E.jpg&v=00608,Academy Blvd Fort Carson,Traffic in lanes closest to camera moving West,CO,CO1001600
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM115N043-80-S.jpg&v=00608,Academy Blvd Fort Carson,Traffic moving away from camera is traveling South,CO,CO1001601
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM115N043-80-W.jpg&v=00608,Academy Blvd Fort Carson,Traffic in lanes closest to camera moving West,CO,CO1001602
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM119S000-20-N.jpg&v=00608,0.2 mi N of US-6,Traffic closest to camera moving southbound on CO-119,CO,CO1001603
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM119S000-20-S.jpg&v=00608,0.2 mi N of US-6,Traffic closest to camera moving southbound on CO-119,CO,CO1001604
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM119S000-50-N.jpg&v=00608,0.5 mi N of US-6,Traffic closest to camera moving southbound on CO-119,CO,CO1001605
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM119S000-50-S.jpg&v=00608,0.5 mi N of US-6,Traffic closest to camera moving southbound on CO-119,CO,CO1001606
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM119S001-00-N.jpg&v=00608,1.0 mi N of US-6,Traffic in lanes closest to camera moving southbound on CO-119,CO,CO1001607
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM119S001-00-S.jpg&v=00608,1.0 mi N of US-6,Traffic in lanes closest to camera moving southbound on CO-119,CO,CO1001608
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM119S001-65-N.jpg&v=00608,1.7 mi N of US-6,Traffic in lanes closest to camera moving southbound on CO-119,CO,CO1001609
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM119S001-65-S.jpg&v=00608,1.7 mi N of US-6,Traffic in lanes closest to camera moving southbound on CO-119,CO,CO1001610
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM119S002-15-N.jpg&v=00608,2.2 mi N of US-6,Traffic in lanes closest to camera moving southbound on CO-119,CO,CO1001611
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM119S002-15-S.jpg&v=00608,2.2 mi N of US-6,Traffic in lanes closest to camera moving southbound on CO-119,CO,CO1001612
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM119S002-75-N.jpg&v=00608,2.8 mi N of US-6,Traffic in lanes closest to camera moving southbound on CO-119,CO,CO1001613
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM119S002-75-S.jpg&v=00608,2.8 mi N of US-6,Traffic in lanes closest to camera moving southbound on CO-119,CO,CO1001614
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM119S003-35-N.jpg&v=00608,3.4 mi N of US-6,Traffic in lanes closest to camera moving southbound on CO-119,CO,CO1001615
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM119S003-35-S.jpg&v=00608,3.4 mi N of US-6,Traffic in lanes closest to camera moving southbound on CO-119,CO,CO1001616
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM119S003-70-N.jpg&v=00608,3.5 mi S of Black Hawk St,Traffic in lanes closest to camera moving southbound on CO-119,CO,CO1001617
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM119S003-70-S.jpg&v=00608,3.5 mi S of Black Hawk St,Traffic in lanes closest to camera moving southbound on CO-119,CO,CO1001618
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH119CoalCreekCanyonEast.jpg&v=00608,CO-72 (LV),Traffic closest to camera is moving East,CO,CO1001619
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH119CoalCreekCanyonWest.jpg&v=00608,CO-72 (LV),Traffic closest to camera is moving West,CO,CO1001620
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH119CoalCreekCanyonRoadSurface.jpg&v=00608,CO-72 (LV),Road Surface,CO,CO1001621
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH119Mile49North.jpg&v=00608,CO 52 Int (LV),Traffic furthest from camera is travelling North,CO,CO1001622
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH119Mile49East.jpg&v=00608,CO 52 Int (LV),Traffic closest to camera is travelling West,CO,CO1001623
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH119Mile49RoadSurface.jpg&v=00608,CO 52 Int (LV),Road Surface,CO,CO1001624
https://i.cotrip.org/dimages/camera?imageURL=dc/110_Rampart_Waterton-cotripNorth-DO-NOT-DELETE.jpg&v=00608,RAMPART RANGE RD & WATERTON RD,Looking North on Rampart Range,CO,CO1001625
https://i.cotrip.org/dimages/camera?imageURL=dc/110_Rampart_Waterton-cotripSouth-DO-NOT-DELETE.jpg&v=00608,RAMPART RANGE RD & WATERTON RD,Looking South on Rampart Range,CO,CO1001626
https://i.cotrip.org/dimages/camera?imageURL=dc/110_Rampart_Waterton-cotripWest-DO-NOT-DELETE.jpg&v=00608,RAMPART RANGE RD & WATERTON RD,Looking West on Waterton,CO,CO1001627
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH125WillowCreekPassNorth.jpg&v=00608,Willow Creek Pass (LV),Traffic closest to camera is moving North,CO,CO1001628
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH125WillowCreekPassSouth.jpg&v=00608,Willow Creek Pass (LV),Traffic closest to camera is moving North,CO,CO1001629
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH125WillowCreekPassRoadSurface.jpg&v=00608,Willow Creek Pass (LV),Traffic closest to camera is moving North,CO,CO1001630
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH127Mile7North.jpg&v=00608,CO-127  1.75 mi S of WY Border (LV),Traffic closest to camera is moving South,CO,CO1001631
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH127Mile7South.jpg&v=00608,CO-127  1.75 mi S of WY Border (LV),Traffic closest to camera is moving South,CO,CO1001632
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH127Mile7RoadSurface.jpg&v=00608,CO-127  1.75 mi S of WY Border (LV),Traffic closest to camera is moving South,CO,CO1001633
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH131LargeWideSpotNorth.jpg&v=00608,CO-131  8.8 mi N of Wolcott (LV),Traffic closest to camera is moving South,CO,CO1001634
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH131LargeWideSpotSouth.jpg&v=00608,CO-131  8.8 mi N of Wolcott (LV),Traffic closest to camera is moving South,CO,CO1001635
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH131LargeWideSpotRoadSurface.jpg&v=00608,CO-131  8.8 mi N of Wolcott (LV),Road Surface,CO,CO1001636
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH131RedDirtHillNorth.jpg&v=00608,CO-131  6.5 mi S of CO134 (LV),Traffic closest to camera is moving South,CO,CO1001637
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH131RedDirtHillSouth.jpg&v=00608,CO-131  6.5 mi S of CO134 (LV),Traffic closest to camera is moving South,CO,CO1001638
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH131RedDirtHillRoadSurface.jpg&v=00608,CO-131  6.5 mi S of CO134 (LV),Traffic closest to camera is moving South,CO,CO1001639
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH133PaoniaNorth.jpg&v=00608,CO-133 Paonia Res (LV),Traffic closest to camera is moving North,CO,CO1001640
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH133PaoniaSouth.jpg&v=00608,CO-133 Paonia Res (LV),Traffic closest to camera is moving North,CO,CO1001641
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH133PaoniaRoadSurface.jpg&v=00608,CO-133 Paonia Res (LV),Traffic closest to camera is moving North,CO,CO1001642
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH133McClureSummitNorth.jpg&v=00608,CO-133 McClure Pass Summit (LV),Traffic closest to camera is moving North,CO,CO1001643
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH133McClureSummitSouth.jpg&v=00608,CO-133 McClure Pass Summit (LV),Traffic closest to camera is moving North,CO,CO1001644
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH133McClureSummitRoadSurface.jpg&v=00608,CO-133 McClure Pass Summit (LV),Traffic closest to camera is moving North,CO,CO1001645
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH133RedstoneEntranceNorth.jpg&v=00608,Redstone  (LV),Traffic closest to camera is moving North,CO,CO1001646
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH133RedstoneEntranceSouth.jpg&v=00608,Redstone  (LV),Traffic closest to camera is moving North,CO,CO1001647
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH133RedstoneEntranceRoadSurface.jpg&v=00608,Redstone  (LV),Traffic closest to camera is moving North,CO,CO1001648
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH134GorePassSummitEast.jpg&v=00608,CO-134 Gore Pass Summit (LV),Traffic closest to camera is moving East,CO,CO1001649
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH134GorePassSummitWest.jpg&v=00608,CO-134 Gore Pass Summit (LV),Traffic closest to camera is moving East,CO,CO1001650
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH134GorePassSummitRoadSurface.jpg&v=00608,CO-134 Gore Pass Summit (LV),Traffic closest to camera is moving East,CO,CO1001651
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH135AlmontNorth.jpg&v=00608,1 mi S of Almont (LV),Traffic closest to camera is travelling North,CO,CO1001652
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH135AlmontSouth.jpg&v=00608,1 mi S of Almont (LV),Traffic furthest from camera is travelling South,CO,CO1001653
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH135AlmontRoadSurface.jpg&v=00608,1 mi S of Almont (LV),Road Surface,CO,CO1001654
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM135N026-5-N.jpg&v=00608,Crested Butte (RWIS),North Blound Traffic,CO,CO1001655
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM135N026-5-S.jpg&v=00608,Crested Butte (RWIS),South Bound Traffic,CO,CO1001656
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM135N026-5-RW.jpg&v=00608,Crested Butte (RWIS),Roadway Surface,CO,CO1001657
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM139S34-8-N.jpg&v=00608,Douglas Pass,North Bound Traffic,CO,CO1001658
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM139S34-8-S.jpg&v=00608,Douglas Pass,South Bound Traffic,CO,CO1001659
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH139GarfieldCountyLineNorth.jpg&v=00608,CO-139  5.05 mi N of Douglas Pass (LV),Traffic closest to camera is moving North,CO,CO1001660
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH139GarfieldCountyLineSouth.jpg&v=00608,CO-139  5.05 mi N of Douglas Pass (LV),Traffic closest to camera is moving North,CO,CO1001661
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH139GarfieldCountyLineRoadSurface.jpg&v=00608,CO-139  5.05 mi N of Douglas Pass (LV),Traffic closest to camera is moving North,CO,CO1001662
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH141BigCutNorth.jpg&v=00608,CO-141  17mi E of Gateway (LV),Traffic closest to camera is moving North,CO,CO1001663
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH141BigCutSouth.jpg&v=00608,CO-141  17mi E of Gateway (LV),Traffic closest to camera is moving North,CO,CO1001664
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH141BigCutRoadSurface.jpg&v=00608,CO-141  17mi E of Gateway (LV),Traffic closest to camera is moving North,CO,CO1001665
https://i.cotrip.org/dimages/camera?imageURL=remote/TOCCCTV145N048-RICO-N.jpg&v=00608,RICO,Traffic in lanes closest to camera moving North,CO,CO1001666
https://i.cotrip.org/dimages/camera?imageURL=remote/TOCCCTV145N048-RICO-S.jpg&v=00608,RICO,Traffic in lanes farthest from camera moving South,CO,CO1001667
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH145RicoNorth.jpg&v=00608,CO-145  1.5 mi N of Rico (LV),Traffic closest to camera is moving North,CO,CO1001668
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH145RicoSouth.jpg&v=00608,CO-145  1.5 mi N of Rico (LV),Traffic closest to camera is moving North,CO,CO1001669
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH145RicoRoadSurface.jpg&v=00608,CO-145  1.5 mi N of Rico (LV),Road surface,CO,CO1001670
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH145OphirWindyPointNorth.jpg&v=00608,CO-145  1 mi S of Ophir (LV),Traffic closest to camera is moving South,CO,CO1001671
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH145OphirWindyPointSouth.jpg&v=00608,CO-145  1 mi S of Ophir (LV),Traffic closest to camera is moving South,CO,CO1001672
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH145OphirWindyPointRoadSurface.jpg&v=00608,CO-145  1 mi S of Ophir (LV),Road Surface,CO,CO1001673
https://i.cotrip.org/dimages/ws/camera?imageURL=81&v=00608,TELLURIDE (RWIS),145 North,CO,CO1001674
https://i.cotrip.org/dimages/ws/camera?imageURL=206&v=00608,TELLURIDE (RWIS),145 South,CO,CO1001675
https://i.cotrip.org/dimages/ws/camera?imageURL=207&v=00608,TELLURIDE (RWIS),145 Far North,CO,CO1001676
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH145Mile94North.jpg&v=00608,8 mi S of Norwood (LV),Traffic furthest from camera is travelling North,CO,CO1001677
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH145Mile94South.jpg&v=00608,8 mi S of Norwood (LV),Traffic closest to camera is travelling South,CO,CO1001678
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH145Mile94RoadSurface.jpg&v=00608,8 mi S of Norwood (LV),Road Surface,CO,CO1001679
https://i.cotrip.org/dimages/camera?imageURL=remote/TOCCCTV149E02050-CREEDE-E.jpg&v=00608,Creede,Right Side of image is South Bound,CO,CO1001680
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH149SantaMariaNorth.jpg&v=00608,CO-149  0.6 mi N of CO18 (LV),Traffic closest to camera is moving South,CO,CO1001681
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH149SantaMariaSouth.jpg&v=00608,CO-149  0.6 mi N of CO18 (LV),Traffic closest to camera is moving South,CO,CO1001682
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH149SantaMariaRoadSurface.jpg&v=00608,CO-149  0.6 mi N of CO18 (LV),Traffic closest to camera is moving South,CO,CO1001683
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH149SpringCreekNorth.jpg&v=00608,Spring Creek Pass (LV),Traffic closest to camera is moving North,CO,CO1001684
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH149SpringCreekSouth.jpg&v=00608,Spring Creek Pass (LV),Traffic closest to camera is moving North,CO,CO1001685
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH149SpringCreekRoadSurface.jpg&v=00608,Spring Creek Pass (LV),Traffic closest to camera is moving North,CO,CO1001686
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH149atPowderhornNorth.jpg&v=00608,Powderhorn (LV),Traffic closest to camera is travelling North,CO,CO1001687
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH149atPowderhornSouth.jpg&v=00608,Powderhorn (LV),Traffic furthest from camera is travelling South,CO,CO1001688
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH149atPowderhornRoadSurface.jpg&v=00608,Powderhorn (LV),Road surface,CO,CO1001689
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH159StateLineNorth.jpg&v=00608,NM Border (LV),Traffic closest to camera is moving South,CO,CO1001690
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH159StateLineSouth.jpg&v=00608,NM Border (LV),Traffic closest to camera is moving South,CO,CO1001691
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH159StateLineRoadSurface.jpg&v=00608,NM Border (LV),Road Surface,CO,CO1001692
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH325RifleGapNorth.jpg&v=00608,Rifle Gap Rd (LV),Traffic closest to camera is moving South,CO,CO1001693
https://i.cotrip.org/dimages/camera?imageURL=liveview/SH325RifleGapSouth.jpg&v=00608,Rifle Gap Rd (LV),Traffic closest to camera is moving South,CO,CO1001694
